mol_file,atom1_idx,element,mol_vol,vbur
mol_0166_0001.xyz,38,H,263.361,26.628
mol_0167_0001.xyz,24,H,235.141,27.017
mol_0169_0001.xyz,37,H,328.94,26.625
mol_0170_0001.xyz,44,H,277.224,31.477
mol_0173_0001.xyz,23,H,223.506,28.65
mol_0175_0001.xyz,43,H,280.699,33.202
mol_0176_0001.xyz,45,H,316.773,37.075
mol_0180_0001.xyz,44,H,343.189,25.631
mol_0182_0001.xyz,25,H,234.841,34.091
mol_0183_0001.xyz,35,H,217.528,43.807
mol_0184_0001.xyz,29,H,285.492,42.614
mol_0188_0001.xyz,38,H,260.684,32.005
mol_0190_0001.xyz,31,H,282.239,32.996
mol_0191_0001.xyz,43,H,330.191,35.826
mol_0195_0001.xyz,36,H,341.596,39.678
mol_0196_0001.xyz,37,H,259.329,30.836
mol_0197_0001.xyz,47,H,300.812,28.854
mol_0198_0001.xyz,28,H,206.939,35.928
mol_0200_0001.xyz,24,H,240.118,36.413
mol_0206_0001.xyz,56,H,357.014,30.562
mol_0207_0001.xyz,27,H,216.98,36.756
mol_0209_0001.xyz,31,H,305.763,55.281
mol_0210_0001.xyz,43,H,299.158,31.962
mol_0212_0001.xyz,26,H,260.092,32.068
mol_0214_0001.xyz,25,H,299.113,21.621
mol_0216_0001.xyz,35,H,304.889,47.946
mol_0217_0001.xyz,23,H,207.973,30.311
mol_0218_0001.xyz,37,H,293.793,33.985
mol_0220_0001.xyz,36,H,261.998,54.486
mol_0222_0001.xyz,43,H,342.034,27.167
mol_0229_0001.xyz,32,H,249.104,32.528
mol_0230_0001.xyz,41,H,233.167,38.334
mol_0231_0001.xyz,50,H,333.916,29.645
mol_0232_0001.xyz,31,H,356.201,35.795
mol_0233_0001.xyz,41,H,353.096,45.246
mol_0235_0001.xyz,32,H,269.928,30.23
mol_0236_0001.xyz,37,H,291.544,36.996
mol_0237_0001.xyz,42,H,350.768,46.029
mol_0241_0001.xyz,37,H,342.454,41.46
mol_0242_0001.xyz,37,H,282.502,31.265
mol_0243_0001.xyz,30,H,225.068,47.247
mol_0244_0001.xyz,37,H,296.647,49.622
mol_0246_0001.xyz,34,H,269.682,37.394
mol_0249_0001.xyz,22,H,164.04,26.229
mol_0253_0001.xyz,23,H,227.083,45.4
mol_0254_0001.xyz,52,H,390.375,25.678
mol_0256_0001.xyz,29,H,263.338,45.715
mol_0257_0001.xyz,38,H,258.508,34.482
mol_0258_0001.xyz,41,H,310.508,36.879
mol_0259_0001.xyz,29,H,299.466,44.79
mol_0262_0001.xyz,34,H,280.978,39.046
mol_0266_0001.xyz,45,H,258.265,53.609
mol_0268_0001.xyz,20,H,211.985,24.695
mol_0269_0001.xyz,34,H,257.232,42.345
mol_0270_0001.xyz,34,H,244.684,38.209
mol_0273_0001.xyz,34,H,317.764,35.688
mol_0276_0001.xyz,40,H,299.014,40.766
mol_0279_0001.xyz,38,H,287.542,26.665
mol_0281_0001.xyz,33,H,201.105,30.988
mol_0291_0001.xyz,31,H,262.039,28.24
mol_0292_0001.xyz,38,H,327.366,59.713
mol_0293_0001.xyz,28,H,211.237,43.662
mol_0295_0001.xyz,37,H,223.309,34.511
mol_0300_0001.xyz,33,H,277.846,33.052
mol_0301_0001.xyz,47,H,318.125,51.248
mol_0302_0001.xyz,41,H,351.352,28.532
mol_0303_0001.xyz,30,H,335.715,25.501
mol_0305_0001.xyz,49,H,378.763,34.067
mol_0310_0001.xyz,31,H,319.011,35.716
mol_0311_0001.xyz,45,H,286.339,26.826
mol_0313_0001.xyz,25,H,251.532,35.207
mol_0317_0001.xyz,46,H,297.706,25.24
