name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00022,0.385292183674768,-427.90092312676614,3,26.99125981121527
fragment_00023,0.0,-669.999864894883,3,18.915142126059635
fragment_00023,0.43544390495240326,-669.99917097085,3,19.292798830266847
fragment_00024,0.0,-467.25053359171335,3,24.95507319535588
fragment_00024,3.4852436164294884,-467.24497950247564,3,28.06641559249952
fragment_00025,0.0,-923.2933337761577,3,25.39621535400205
fragment_00025,0.0007868549037156675,-923.2933325222245,3,25.39787530617843
fragment_00026,0.0,-327.13471046799754,3,16.449024352033977
fragment_00027,0.0,-562.9302657110348,3,22.161753800841804
fragment_00027,0.0010845072818736054,-562.9302639827625,3,22.160145604636625
fragment_00028,0.0,-479.6771333728085,3,22.027022792865868
fragment_00028,0.00033799350132363704,-479.6771328341816,3,22.032689864053335
fragment_00029,0.0,-389.77076777557534,3,22.58455998312247
fragment_00029,0.013912587001762936,-389.7707456044567,3,22.60154891733839
fragment_00029,0.7374934389410726,-389.7695925049708,3,25.29769406338645
fragment_00030,0.0,-923.2961671333046,3,22.167804609049604
fragment_00030,0.00025849570938570445,-923.2961667213655,3,22.169653674228186
fragment_00031,0.0,-443.9449220532307,3,22.694374257173433
fragment_00032,0.0,-347.01558154643953,3,17.193765470566323
fragment_00032,1.787770817839936,-347.01273255229404,3,16.788595101742416
fragment_00033,0.0,-463.82278395632926,3,23.299482312638602
fragment_00033,0.22210128108750657,-463.82243001540843,3,25.694700232210803
fragment_00033,0.6982781365093724,-463.8216711792871,3,22.317234080330316
fragment_00033,1.0817338711519264,-463.82106010367704,3,22.220551179512462
fragment_00034,0.0,-349.1965181307561,3,21.570190677449787
fragment_00034,0.24152524956823324,-349.19613323577113,3,19.159184668140437
fragment_00034,0.249050038371175,-349.19612124425686,3,19.160838187014996
fragment_00035,0.0,-652.2882946376204,3,22.238576824661873
fragment_00035,0.0015682771815359999,-652.2882921384116,3,22.240944141760515
fragment_00036,0.0,-820.5283829238657,3,24.566276175390346
fragment_00037,0.0,-463.8227672869245,3,23.352467052126155
fragment_00037,0.22061159807795794,-463.8224157199647,3,25.72123452010767
fragment_00037,0.6881577018313582,-463.82167063782157,3,22.31960144687873
fragment_00037,1.0783396611918246,-463.82104884329016,3,22.222222222222225
fragment_00038,0.0,-3037.1912209126485,3,22.13859249073091
fragment_00038,0.08669669877545387,-3037.191082752665,3,22.129401730230292
fragment_00039,0.0,-483.2869730638172,3,23.762164600967665
fragment_00039,0.00032058017188174137,-483.2869725529402,3,23.76571426582045
fragment_00039,0.7660039627872005,-483.2857523588009,3,27.13057984970238
fragment_00039,0.7682025955481278,-483.28574885505657,3,27.06476474155584
fragment_00039,4.003218142288888,-483.2805935296305,3,23.78281013049551
fragment_00039,4.004746688045335,-483.28059109373777,3,23.75948225743002
